file_hash,job_name,job,SUGGESTED_WORKFLOW_TYPE,workflow_type,repository,LLM_LABEL,LLM_REASON,REFINED_LLM_LABEL,REFINEMENT_ITERATIONS,REFINEMENT_HISTORY
ae0b5018edd71818d4700763a13bdb1b0ffba52ab20e766570f86665fd9b0cc2,help,"{if: 'github.event.client_payload.slash_command.args.unnamed.arg1 == ''help'' || !contains(fromJson(''[""create""]''),
    github.event.client_payload.slash_command.args.unnamed.arg1)', runs-on: ubuntu-latest,
  steps: [{name: Update comment, uses: peter-evans/create-or-update-comment@v5, with: {
        body: '> Command | Description

          > --- | ---

          > /jira create [task|bug|story] `PROJECT` | Create a Jira issue in project
          `PROJECT`

          ', comment-id: '${{ github.event.client_payload.github.payload.comment.id
          }}', reaction-type: hooray, repository: '${{ github.event.client_payload.github.payload.repository.full_name
          }}', token: '${{ secrets.GIT_PAT }}'}}], timeout-minutes: 1}
",['unknown'],no_ops,HumanSignal__Adala,[no_ops],Updates GitHub comment with help text; no functional impact on code or deployment.,no_ops,1.0,"[('[no_ops]', '[STOP]')]"
b945549e43caf2dcf145030c2ac6eeb17fb725148f92a64978c8c44aac814e51,help,"{runs-on: ubuntu-latest, steps: [{if: '${{ github.event.client_payload.slash_command.args.all
        == '''' }}', name: Update comment if empty, uses: peter-evans/create-or-update-comment@v5,
      with: {body: '> Command | Description

          > --- | ---

          > /git [\<args\> ...] | Actions with git. Type `/git help` for an additional
          help.

          > /jira [\<args\> ...] | Actions with JIRA. Type `/jira help` for an additional
          help.

          ', comment-id: '${{ github.event.client_payload.github.payload.comment.id
          }}', reaction-type: hooray, repository: '${{ github.event.client_payload.github.payload.repository.full_name
          }}', token: '${{ secrets.GIT_PAT }}'}}], timeout-minutes: 1}
",['unknown'],no_ops,HumanSignal__Adala,[no_ops],"Updates GitHub comment with help text; no functional impact on build, test, or deployment.",no_ops,1.0,"[('[no_ops]', '[STOP]')]"
c0254fd064608476f33118f95b730ea1dd49b29ce99ed30deb09756bce256c52,commit-version,"{permissions: {contents: write}, runs-on: ubuntu-latest, steps: [{uses: hmarr/debug-action@v3.0.0},
    {name: Checkout, uses: actions/checkout@v6, with: {fetch-depth: 1, ref: '${{ inputs.branch
          }}', token: '${{ secrets.GIT_PAT }}'}}, {env: {ACTOR_USERNAME: '${{ github.event.sender.login
          }}'}, id: get-github-user, name: Get GitHub user details, uses: actions/github-script@v8,
      with: {github-token: '${{ secrets.GIT_PAT }}', script: ""const actor_username\
          \ = process.env.ACTOR_USERNAME;\n\nlet user_name = 'robot-ci-heartex';\n\
          let user_email = 'robot-ci-heartex@users.noreply.github.com';\n\ntry {\n\
          \  const {data: user} = await github.rest.users.getByUsername({\n    username:\
          \ actor_username,\n  });\n  user_name = user.login;\n  user_email = user.email;\n\
          } catch (e) {\n  console.log(e)\n}\n\ncore.setOutput('user_name', user_name);\n\
          core.setOutput('user_email', user_email);\n""}}, {name: Configure git, run: 'set
        -xeuo pipefail

        git config --global user.name ''${{ steps.get-github-user.outputs.user_name
        }}''

        git config --global user.email ''${{ steps.get-github-user.outputs.user_email
        }}''

        ', shell: bash}, {id: validate-user-input, name: Validate user input, run: ""set\
        \ -xeuo pipefail\n\nregexp='^[v]?([0-9]+)\\.([0-9]+)\\.([0-9]+)(\\.dev[0-9]*)?$'\n\
        \nif [[ \""${{ inputs.version }}\"" =~ $regexp ]]; then\n    echo \""${{ inputs.version\
        \ }} does match the regexp ${regexp}\""\nelse\n    echo \""${{ inputs.version\
        \ }} does not match the regexp ${regexp}\""\n    exit 1\nfi\n"", shell: bash},
    {id: make-commit, name: Commit version file, run: 'set -euo pipefail


        sed -i ""s/^version[ ]*=.*/version = \""${{ inputs.version }}\""/g"" ${{ env.PYTHON_VERSION_FILE
        }}


        git add ${{ env.PYTHON_VERSION_FILE }}

        git commit --message ""chore: Bump version to ${{ inputs.version }}""


        echo ""commit=$(git rev-parse HEAD)"" >> $GITHUB_OUTPUT

        git push origin HEAD:refs/heads/${{ inputs.branch }}'}]}
",['unknown'],deploy_release,HumanSignal__Adala,[no_ops],"Job validates input, configures git, and commits version changes with no functional deployment or testing impact.",deploy_release,2.0,"[('[no_ops]', 'ISSUE: The classification as [no_ops] is incorrect. This job performs functional CI/CD operations that have real impact.\n\nSUGGESTION: The correct classification should include **build** and **deploy_release**. \n\nReasoning:\n1. The job validates user input (version format validation) - a build-related check\n2. It modifies the version file and commits the change to git\n3. It pushes the commit to a branch (`git push origin HEAD:refs/heads/${{ inputs.branch }}`)\n4. It has `permissions: {contents: write}`, indicating it modifies repository content\n5. The job is clearly part of a release workflow (version bumping, commit, push)\n\nThis is a release preparation job with functional impact on the repository state, not a no-ops job.'), ('[build | deploy_release]\nReason: Validates version format, modifies version file, commits, and pushes to branch with write permissions.', 'ISSUE: The classification includes `build` which is incorrect. The job performs no compilation, dependency updates, or Docker image building.\n\nSUGGESTION: The classification should be `deploy_release` only. The job validates version input, updates a version file, commits the change, and pushes to a branch—all characteristic of release preparation/versioning workflows. The `build` category does not apply here.')]"
c0d3e2ca8889520924d0c4e64c871dcaa4012ba258d39bf0481595079e698221,analyze,"{name: Analyze, permissions: {actions: read, contents: read, security-events: write},
  runs-on: ubuntu-latest, steps: [{name: Checkout repository, uses: actions/checkout@v6},
    {name: Initialize CodeQL, uses: github/codeql-action/init@v4, with: {languages: '${{
          matrix.language }}'}}, {name: Perform CodeQL Analysis, uses: github/codeql-action/analyze@v4,
      with: {category: '/language:${{matrix.language}}'}}], strategy: {fail-fast: false,
    matrix: {language: [python]}}, timeout-minutes: 45}
",['security'],lint_security,HumanSignal__Adala,[lint_security],CodeQL static analysis performs vulnerability scanning and security code analysis.,lint_security,1.0,"[('[lint_security]', '[STOP]')]"
c7e56b861f3c6667dca0bd9c61da9dcb02209c24cd046c0a3938049b8f01634c,sync,"{name: Sync PR, outputs: {label-studio-sdk: '${{ fromJSON(steps.upstream-prs.outputs.shas).label-studio-sdk
      }}'}, runs-on: ubuntu-latest, steps: [{uses: hmarr/debug-action@v3.0.0}, {if: github.event.client_payload.github.payload.comment.id
        && github.event.client_payload.github.payload.repository.full_name, name: Add
        Workflow link to chat ops command comment, uses: peter-evans/create-or-update-comment@v5,
      with: {body: '> [Workflow run](https://github.com/${{ github.repository }}/actions/runs/${{
          github.run_id }})

          ', comment-id: '${{ github.event.client_payload.github.payload.comment.id
          }}', repository: '${{ github.event.client_payload.github.payload.repository.full_name
          }}', token: '${{ secrets.GIT_PAT }}'}}, {name: Checkout Actions Hub, uses: actions/checkout@v6,
      with: {path: ./.github/actions-hub, repository: HumanSignal/actions-hub, token: '${{
          secrets.GIT_PAT }}'}}, {id: upstream-prs, name: Get Upstream PRs, uses: ./.github/actions-hub/actions/follow-merge-upstream-prs,
      with: {branch_name: '${{ inputs.branch_name }}', github_token: '${{ secrets.GIT_PAT
          }}', infra_repositories: '', poetry_repositories: label-studio-sdk}}, {
      continue-on-error: true, id: team_details, name: Team details, uses: ./.github/actions-hub/actions/team-details,
      with: {github-username: '${{ steps.upstream-prs.outputs.author_username }}',
        github_token: '${{ secrets.GIT_PAT }}', jira-server: '${{ vars.JIRA_SERVER
          }}', jira-token: '${{ secrets.JIRA_TOKEN }}', jira-username: '${{ secrets.JIRA_USERNAME
          }}'}}, {name: Git Configure, uses: ./.github/actions-hub/actions/git-configure,
      with: {username: '${{ steps.team_details.outputs.github-username }}'}}, {id: get-branch,
      name: Find or Create branch, uses: ./.github/actions-hub/actions/github-find-or-create-branch,
      with: {branch_name: '${{ inputs.branch_name }}', github_token: '${{ secrets.GIT_PAT
          }}'}}, {name: Checkout, uses: actions/checkout@v6, with: {fetch-depth: 0,
        ref: '${{ steps.get-branch.outputs.branch_name }}', token: '${{ secrets.GIT_PAT
          }}'}}, {name: Checkout Actions Hub, uses: actions/checkout@v6, with: {path: ./.github/actions-hub,
        repository: HumanSignal/actions-hub, token: '${{ secrets.GIT_PAT }}'}}, {
      continue-on-error: true, id: merge, name: Git Merge, uses: ./.github/actions-hub/actions/git-merge,
      with: {base_branch: '${{ steps.upstream-prs.outputs.base_branch_name }}', head_branch: '${{
          steps.get-branch.outputs.branch_name }}', our_files: pyproject.toml poetry.lock
          web/package.json web/yarn.lock}}, {name: Install poetry, run: 'pipx install
        ""poetry==${{ env.POETRY_VERSION }}""'}, {id: setup_python, name: Set up Python,
      uses: actions/setup-python@v6, with: {cache: poetry, python-version: '3.13'}},
    {env: {COMMIT_MESSAGE: Sync Follow Merge dependencies, COMMIT_MESSAGE_WORKFLOW_LINK: 'Workflow
          run: https://github.com/${{ github.repository }}/actions/runs/${{ github.run_id
          }}', SDK_SHA: '${{ fromJSON(steps.upstream-prs.outputs.shas).label-studio-sdk
          }}'}, name: Commit submodule, run: ""set -xeuo pipefail\n\nif [[ -n \""${SDK_SHA}\""\
        \ ]]; then\n  poetry add \""https://github.com/HumanSignal/label-studio-sdk/archive/${SDK_SHA}.zip\""\
        \ --lock\nfi\n\npoetry lock\n\ngit diff\ngit add -A\ngit status -s\ngit commit\
        \ --allow-empty -m \""${COMMIT_MESSAGE}\"" -m \""${COMMIT_MESSAGE_WORKFLOW_LINK}\""\
        \n"", shell: bash}, {name: Git Push, uses: ./.github/actions-hub/actions/git-push},
    {id: get-pr, name: Find or Create PR, uses: ./.github/actions-hub/actions/follow-merge-find-or-create-pull-request,
      with: {base_branch_name: '${{ steps.upstream-prs.outputs.base_branch_name }}',
        branch_name: '${{ steps.get-branch.outputs.branch_name }}', github_token: '${{
          secrets.GIT_PAT }}', title: '${{ steps.upstream-prs.outputs.title }}', upstream_prs_urls: '${{
          steps.upstream-prs.outputs.upstream_prs_urls }}'}}, {continue-on-error: true,
      name: Add PR Assignees, uses: ./.github/actions-hub/actions/github-add-pull-request-assignees,
      with: {assignees: '${{ steps.upstream-prs.outputs.assignees }},${{ github.event.client_payload.github.actor
          }}', github_token: '${{ secrets.GIT_PAT }}', pullrequest_number: '${{ steps.get-pr.outputs.number
          }}'}}, {continue-on-error: true, if: steps.upstream-prs.outputs.status ==
        'stale', name: Add PR state Labels, uses: ./.github/actions-hub/actions/github-add-pull-request-labels,
      with: {github_token: '${{ secrets.GIT_PAT }}', labels: FM Stale, pullrequest_number: '${{
          steps.get-pr.outputs.number }}'}}, {continue-on-error: true, env: {BASE_BRANCH_NAME: 'origin/${{
          steps.upstream-prs.outputs.base_branch_name }}', BRANCH_NAME: 'origin/${{
          steps.get-branch.outputs.branch_name }}', GIT_PAT: '${{ secrets.GIT_PAT
          }}'}, if: steps.upstream-prs.outputs.status == 'stale', name: Merge Stale
        PR (Dry run), run: ""if git diff --quiet \""${BASE_BRANCH_NAME}..${BRANCH_NAME}\""\
        ; then\n  echo \""No changes detected.\""\nelse\n  echo \""Changes detected in\
        \ PR.\""\nfi\n"", shell: bash}, {env: {GIT_PAT: '${{ secrets.GIT_PAT }}'}, id: ready-for-review-pr,
      if: steps.upstream-prs.outputs.status == 'merged', name: Convert to ready for
        review, run: ""echo \""$GIT_PAT\"" | gh auth login --with-token\ngh api graphql\
        \ -F id='${{ steps.get-pr.outputs.node_id }}' -f query='\n  mutation($id:\
        \ ID!) {\n    markPullRequestReadyForReview(input: { pullRequestId: $id })\
        \ {\n      pullRequest {\n        id\n      }\n    }\n  }\n'\n"", shell: bash},
    {continue-on-error: true, env: {GIT_PAT: '${{ secrets.GIT_PAT }}'}, if: steps.upstream-prs.outputs.status
        == 'merged', name: Enable AutoMerge, run: ""echo \""$GIT_PAT\"" | gh auth login\
        \ --with-token\ngh api graphql -f pull='${{ steps.get-pr.outputs.node_id }}'\
        \ -f query='\n  mutation($pull: ID!) {\n    enablePullRequestAutoMerge(input:\
        \ {pullRequestId: $pull, mergeMethod: SQUASH}) {\n      pullRequest {\n  \
        \      id\n        number\n      }\n    }\n  }'\n"", shell: bash}, {continue-on-error: true,
      env: {GIT_PAT: '${{ secrets.GIT_PAT }}'}, if: steps.upstream-prs.outputs.status
        == 'closed', name: Close PR, run: ""echo \""$GIT_PAT\"" | gh auth login --with-token\n\
        gh api graphql -f pull='${{ steps.get-pr.outputs.node_id }}' -f query='\n\
        \  mutation($pull: ID!) {\n    closePullRequest(input: {pullRequestId: $pull\
        \ }) {\n      pullRequest {\n        id\n        state\n      }\n    }\n \
        \ }'\n"", shell: bash}, {env: {DOWNSTREAM_PR: '<${{ steps.get-pr.outputs.html_url
          }}|downstream pr>, ', MENTION: '<@${{ steps.team_details.outputs.slack-user-id
          }}>', UPSTREAM_PR: '<${{ steps.upstream-prs.outputs.first_upstream_pr_url
          }}|upstream pr>, ', WORKFLOW: '<https://github.com/${{ github.repository
          }}/actions/runs/${{ github.run_id }}|workflow>'}, if: failure(), name: Send
        Slack Notification on failure, uses: slackapi/slack-github-action@v2.1.1,
      with: {method: chat.postMessage, payload: ""channel: \""${{ env.SLACK_CHANNEL_ID\
          \ }}\""\ntext: >+\n  :x: Follow Merge downstream workflow has been failed\
          \ in <https://github.com/${{ github.repository }}|${{ github.repository\
          \ }}>.\n  [ ${{ steps.upstream-prs.outputs.first_upstream_pr_url && env.UPSTREAM_PR\
          \ || '' }}${{ steps.get-pr.outputs.html_url && env.DOWNSTREAM_PR || '' }}${{\
          \ env.WORKFLOW }} ]\n  ${{ steps.team_details.outputs.slack-user-id && env.MENTION\
          \ || '' }}\n"", token: '${{ secrets.SLACK_LSE_BOT_TOKEN }}'}}, {if: always()
        && github.event.client_payload.github.payload.comment.id && github.event.client_payload.github.payload.repository.full_name,
      name: Add reaction to chat ops command comment, uses: peter-evans/create-or-update-comment@v5,
      with: {comment-id: '${{ github.event.client_payload.github.payload.comment.id
          }}', reactions: '${{ job.status == ''success'' && ''+1'' || ''-1'' }}',
        repository: '${{ github.event.client_payload.github.payload.repository.full_name
          }}', token: '${{ secrets.GIT_PAT }}'}}]}
",['unknown'],no_ops,HumanSignal__Adala,[build],"Updates dependencies (poetry lock), commits changes, and prepares pull requests for synchronization.",no_ops,2.0,"[('[build]', 'ISSUE: The classification is incomplete and misses critical categories.\n\nSUGGESTION: The correct classification should be [build, deploy_release] because:\n\n1. **build** is correct: The job runs `poetry add` and `poetry lock` to update dependencies (lines with ""Commit submodule"" step).\n\n2. **deploy_release** should be included: The job performs git commits, pushes changes (`git-push` action), creates/manages pull requests (`follow-merge-find-or-create-pull-request`), and enables auto-merge on PRs. These are release/deployment orchestration activities that go beyond simple dependency updates.\n\n3. The job also has operational/notification steps (Slack notifications, PR state management) but these are secondary to the primary build and release functions.\n\nThe classification [build] alone is too narrow and misses the significant PR creation and merge automation that constitutes release management.'), ('[build | deploy_release]\nReason: Updates dependencies via poetry, creates/manages PRs, pushes commits, enables auto-merge for release orchestration.', 'ISSUE: The classification includes `build` but this job performs no compilation, artifact building, or Docker image creation. The poetry operations are dependency synchronization for upstream PRs, not dependency updates for a build process.\n\nISSUE: The classification includes `deploy_release` but this job does not push images, sign artifacts with cosign, or create GitHub Releases. PR management and auto-merge are orchestration activities, not release deployment.\n\nSUGGESTION: The correct classification should be `no_ops`. This is a follow-merge synchronization workflow that manages PR lifecycle (create, label, auto-merge, close) based on upstream PR status. While it commits and pushes changes, these are intermediate synchronization steps with no functional impact on actual builds, tests, or releases. The job is purely orchestration/automation of dependency tracking across repositories.')]"
d894db1c6f11e4bb53376a0f721de8dc3a54a0ca558cb052063bf48a750f0b3a,draft-release,"{name: Draft Release, outputs: {id: '${{ steps.create-draft-release.outputs.id }}',
    rc-version: '${{ steps.create-draft-release.outputs.rc-version }}'}, permissions: {
    contents: write}, runs-on: ubuntu-latest, steps: [{env: {DEFAULT_BRANCH: '${{
          github.event.repository.default_branch }}', RELEASE_BRANCH_PREFIX: '${{
          env.RELEASE_BRANCH_PREFIX }}', TARGET_COMMITISH: '${{ github.ref_name }}'},
      id: create-draft-release, name: Create release draft, uses: actions/github-script@v8,
      with: {script: ""const { repo, owner } = context.repo;\nconst target_commitish\
          \ = process.env.TARGET_COMMITISH;\nconst default_branch = process.env.DEFAULT_BRANCH;\n\
          let version = target_commitish.replace(process.env.RELEASE_BRANCH_PREFIX,\
          \ '')\nconst regexp = '^[v]?([0-9]+)\\.([0-9]+)\\.([0-9]+)(\\.post([0-9]+))?$';\n\
          \nconst {data: compare} = await github.rest.repos.compareCommits({\n  owner,\n\
          \  repo,\n  base: default_branch,\n  head: target_commitish,\n});\nconst\
          \ rc_version = `${version}rc${ compare.ahead_by }`\nconsole.log(`rc-version:\
          \ ${rc_version}`)\ncore.setOutput(\""rc-version\"", rc_version);\n\nfunction\
          \ compareVersions(a, b) {\n  if (a[1] === b[1])\n    if (a[2] === b[2])\n\
          \      if (a[3] === b[3])\n        return (+a[5] || -1) - (+b[5] || -1)\n\
          \      else\n        return +a[3] - b[3]\n    else\n      return +a[2] -\
          \ b[2]\n  else\n    return +a[1] - b[1]\n}\n\nconst versionMatch = version.match(regexp)\n\
          if (!versionMatch) {\n  core.setFailed(`Version \""${version}\"" from branch\
          \ \""${target_commitish}\"" does not match the regexp ${regexp}`)\n  process.exit()\n\
          }\n\nconst tags = await github.paginate(\n  github.rest.repos.listTags,\n\
          \  {\n    owner,\n    repo,\n    per_page: 100\n  },\n  (response) => response.data\n\
          );\nconsole.log(`Tags:`)\nconsole.log(tags.map(e => e.name))\nconst matchedTags\
          \ = tags.filter(e => e.name.indexOf(version) !== -1)\nconsole.log(`Tags\
          \ for ${version}:`)\nconsole.log(matchedTags.map(e => e.name))\nif (matchedTags.length\
          \ !== 0) {\n    let newHotfixNumber = 0\n    for (let matchedTag of matchedTags)\
          \ {\n        const matchVersion = matchedTag.name.match('^[v]?([0-9]+)\\\
          .([0-9]+)\\.([0-9]+)(.post([0-9]+))?$')\n        if (matchVersion && matchVersion[5])\
          \ {\n            const hotfixNumber = parseInt(matchVersion[5])\n      \
          \      if (newHotfixNumber <= hotfixNumber) {\n                newHotfixNumber\
          \ = hotfixNumber + 1\n            }\n        }\n    }\n    version = `${version}.post${newHotfixNumber}`\n\
          }\nconsole.log(`New version: ${version}`)\n\nconst rawTags = tags.map(e\
          \ => e.name) \nconst tagsWithNew = [...rawTags, version]\nconst sortedTags\
          \ = tagsWithNew\n  .filter(e => e.match(regexp))\n  .map((e => e.match(regexp)))\n\
          \  .sort(compareVersions)\n  .reverse()\n  .map(e => e[0])\nconst previousTag\
          \ = sortedTags[sortedTags.indexOf(version)+1]\nconsole.log(`Previous version:\
          \ ${previousTag}`)\n\nconsole.log('Find or Create a Draft release')\nconst\
          \ releases = await github.paginate(\n  github.rest.repos.listReleases,\n\
          \  {\n    owner,\n    repo,\n    per_page: 100\n  },\n  (response) => response.data\n\
          );\nlet release = releases.find(e => target_commitish.endsWith(e.target_commitish)\
          \ && e.draft)\nif (release) {\n    console.log(`Draft release already exist\
          \ ${release.html_url}`)\n} else {\n    console.log(`Draft release is not\
          \ found creating a new one`)                \n    const {data: newDraftRelease}\
          \ = await github.rest.repos.createRelease({\n        owner,\n        repo,\n\
          \        draft: true,\n        prerelease: false,\n        name: version,\n\
          \        tag_name: version,\n        target_commitish: target_commitish,\n\
          \    });\n    console.log(`Draft release is created ${newDraftRelease.html_url}`)\n\
          \    release = newDraftRelease;\n    core.setOutput(\""created\"", true);\n\
          }\n\nconsole.log('Updating release with new release notes')\nconst {data:\
          \ release_notes} = await github.rest.repos.generateReleaseNotes({\n  owner,\n\
          \  repo,\n  tag_name: version,\n  previous_tag_name: previousTag,\n  target_commitish:\
          \ target_commitish,\n});\nconst {data: updated_release} = await github.rest.repos.updateRelease({\n\
          \  owner,\n  repo,\n  release_id: release.id,\n  draft: true,\n  prerelease:\
          \ false,\n  name: version,\n  tag_name: version,\n  target_commitish: target_commitish,\n\
          \  body: release_notes.body\n});\nconsole.log(`Draft release is updated\
          \ ${updated_release.html_url}`)\n\ncore.setOutput(\""id\"", updated_release.id);\n\
          core.setOutput(\""tag_name\"", release.tag_name);\n""}}]}
",['unknown'],deploy_release,HumanSignal__Adala,[deploy_release],Creates and updates GitHub draft releases with version tags and release notes.,deploy_release,1.0,"[('[deploy_release]', 'ISSUE: The classification is incomplete. While the job does create/update a GitHub Release (which falls under deploy_release), it also performs significant version calculation and validation logic that should be classified as part of the release preparation process.\n\nHowever, more critically, the job creates a DRAFT release, not a published release. Draft releases are not deployed to end users and represent work-in-progress release preparation, not actual deployment.\n\nSUGGESTION: The classification should be [deploy_release] but with the caveat that this is a draft release creation step (release preparation), not a final deployment. If strict categorization is required, this could alternatively be considered part of a release workflow that precedes actual deployment. The current classification is acceptable if draft release creation is considered part of the deploy_release pipeline, but it\'s worth noting this is not a ""push"" or final release action.\n\n[STOP]')]"
d894db1c6f11e4bb53376a0f721de8dc3a54a0ca558cb052063bf48a750f0b3a,build-pypi,"{name: Build, needs: [draft-release], permissions: {contents: write}, secrets: inherit,
  uses: ./.github/workflows/build_pypi.yml, with: {ref: '${{ github.ref_name }}',
    release-id: '${{ needs.draft-release.outputs.id }}', version: '${{ needs.draft-release.outputs.rc-version
      }}'}}
",['unknown'],deploy_release,HumanSignal__Adala,[build],Builds PyPI package using reusable workflow with version and release parameters.,build,1.0,"[('[build]', '[STOP]')]"
de007375566a5e88fff5cbced8cacaf5143990eefb0750fec05170feddff17c9,draft-new-release,"{name: Cut off release branch, outputs: {next_develop_version: '${{ steps.calculate_branch_name_and_version.outputs.next_develop_version
      }}', release_branch: '${{ steps.calculate_branch_name_and_version.outputs.release_branch
      }}', release_version: '${{ steps.calculate_branch_name_and_version.outputs.release_version
      }}'}, permissions: {contents: write, pull-requests: write}, runs-on: ubuntu-latest,
  steps: [{uses: hmarr/debug-action@v3.0.0}, {name: Checkout, uses: actions/checkout@v6,
      with: {fetch-depth: 0, ref: '${{ inputs.ref }}', token: '${{ secrets.GIT_PAT
          }}'}}, {name: Configure git, run: 'set -xeuo pipefail

        git config --global user.name ''robot-ci-heartex''

        git config --global user.email ''robot-ci-heartex@users.noreply.github.com''

        ', shell: bash}, {id: calculate_branch_name_and_version, name: Calculate branch
        name and version, run: ""set -xeuo pipefail\n\nregexp='^[v]?([0-9]+)\\.([0-9]+)\\\
        .([0-9]+)$';\n\nif [[ \""${{ inputs.version }}\"" =~ $regexp ]]; then\n    first=\""\
        ${BASH_REMATCH[1]}\""\n    second=\""${BASH_REMATCH[2]}\""\n    third=\""${BASH_REMATCH[3]}\""\
        \nelse\n    echo \""${{ inputs.version }} does not mach the regexp ${regexp}\""\
        \n    exit 1\nfi\n\nrelease_version=\""${first}.${second}.${third}\""\nrelease_branch=\""\
        ${{ env.RELEASE_BRANCH_PREFIX }}${first}.${second}.${third}\""\nnext_develop_version=\""\
        ${first}.${second}.$(($third + 1)).dev\""\n\necho \""release_branch=${release_branch}\""\
        \ >> $GITHUB_OUTPUT\necho \""release_version=${release_version}\"" >> $GITHUB_OUTPUT\n\
        echo \""next_develop_version=${next_develop_version}\"" >> $GITHUB_OUTPUT\n"",
      shell: bash}, {name: Cut release branch, run: 'set -xeuo pipefail


        git checkout -b ""${{ steps.calculate_branch_name_and_version.outputs.release_branch
        }}""

        echo ""commit=$(git rev-parse HEAD)"" >> $GITHUB_OUTPUT

        git push origin HEAD:refs/heads/${{ steps.calculate_branch_name_and_version.outputs.release_branch
        }}

        ', shell: bash}]}
",['unknown'],deploy_release,HumanSignal__Adala,[deploy_release],Creates and pushes release branch with version calculations for release management workflow.,no_ops,2.0,"[('[deploy_release]', 'ISSUE: The classification assigns `deploy_release` but the job performs no release deployment activities.\n\nREASONING ERROR: The job only creates and pushes a release branch (`git checkout -b` and `git push`). It does not push Docker images, sign artifacts with cosign, create GitHub Releases, or perform any actual deployment. The `deploy_release` category explicitly requires ""Pushing images (push: true), signing (cosign), GitHub Releases"" — none of which occur here.\n\nSUGGESTION: This job should be classified as `build` (or potentially `no_ops` if branch creation is considered non-functional). The job calculates version numbers and creates a release branch for future use, which is preparatory work, not a release deployment. If it must be classified, `build` is more appropriate as it\'s part of the release preparation pipeline, though the job itself has minimal functional impact beyond git operations.'), ('[build]\nReason: Calculates version numbers and creates release branch; no image push, signing, or GitHub Release creation.', 'ISSUE: The classification is incomplete. This job performs version calculation and branch management operations that are preparatory steps for release workflows, but the reasoning misses a key aspect of what this job actually does.\n\nSUGGESTION: The classification should be [no_ops] or potentially include context that this is a preparatory/setup job. The job:\n1. Calculates version numbers (outputs only, no compilation/building)\n2. Creates and pushes a release branch to git\n\nThis is neither ""build"" (no compilation, dependency updates, or Docker image creation) nor does it fit the other categories. It\'s a git workflow orchestration step that prepares for downstream release processes. The ""build"" classification is a false positive—version calculation and branch creation are not build activities.')]"
de007375566a5e88fff5cbced8cacaf5143990eefb0750fec05170feddff17c9,set-version-default-branch,"{name: Set version in default branch, needs: [draft-new-release], permissions: {contents: write},
  secrets: inherit, uses: ./.github/workflows/release-set-version.yml, with: {branch: '${{
      github.event.repository.default_branch }}', version: '${{ needs.draft-new-release.outputs.next_develop_version
      }}'}}
",['unknown'],deploy_release,HumanSignal__Adala,[deploy_release],"Sets version in default branch as part of release workflow, updating repository contents.",deploy_release,2.0,"[('[deploy_release]', 'ISSUE: The classification assigns `deploy_release` but this job only sets a version in the default branch—it does not push images, sign artifacts, or create GitHub Releases.\n\nSUGGESTION: The correct classification should be `build`. This job updates version information (likely in configuration files or version files) in the repository, which is a build-phase activity that prepares code for subsequent release steps. It is not itself a deployment or release action.'), ('[build]\nReason: Updates version information in repository files during build preparation phase, not a deployment or release action.', 'ISSUE: The classification mischaracterizes the job\'s purpose. This is a reusable workflow call that sets version information in the default branch, which is a release preparation step, not a build step.\n\nSUGGESTION: The correct classification should be [deploy_release]. The job updates version information in the repository (via `contents: write` permission) as part of a release workflow chain (triggered after `draft-new-release`). Version bumping in the default branch is a release management activity, not compilation or dependency updates (which define ""build"").')]"
de007375566a5e88fff5cbced8cacaf5143990eefb0750fec05170feddff17c9,set-version-release-branch,"{name: Set version in release branch, needs: [draft-new-release], permissions: {contents: write},
  secrets: inherit, uses: ./.github/workflows/release-set-version.yml, with: {branch: '${{
      needs.draft-new-release.outputs.release_branch }}', version: '${{ needs.draft-new-release.outputs.release_version
      }}'}}
",['unknown'],deploy_release,HumanSignal__Adala,[deploy_release],Sets version in release branch as part of release workflow preparation.,deploy_release,2.0,"[('[deploy_release]', 'ISSUE: The classification assigns `deploy_release` but this job only sets a version in a release branch—it does not push images, sign artifacts, or create GitHub Releases.\n\nSUGGESTION: The correct classification should be `build`. This job modifies version information in a release branch, which is a preparatory build/configuration step, not an actual deployment or release action. It uses a reusable workflow to update version metadata, which aligns with build-phase activities.'), ('[build]\nReason: Sets version metadata in release branch; preparatory configuration step, not image push/signing/release creation.', ""ISSUE: The classification misses a critical category. This job is explicitly part of a release workflow (it depends on `draft-new-release` and sets version in a release branch), which is a core characteristic of `deploy_release` operations.\n\nSUGGESTION: The correct classification should be `[deploy_release]`. While the job itself doesn't push images or sign artifacts, it is a preparatory step within the release pipeline that modifies the release branch with version metadata—this is part of the release deployment process, not a build step. The `deploy_release` category includes release-related operations beyond just image pushes/signing."")]"
e287a335fd35493935f762cc9c098454bb0f501f2c80e9f4f7351f4256a8d941,build,"{if: github.event_name == 'pull_request', name: Build, runs-on: ubuntu-latest, steps: [
    {uses: actions/checkout@v6}, {name: Install poetry, run: 'pipx install ""poetry==${{
        env.POETRY_VERSION }}""'}, {id: setup_python, name: Set up Python, uses: actions/setup-python@v6,
      with: {cache: poetry, python-version: '3.13'}}, {name: Install Python dependencies,
      run: 'poetry install --sync

        '}, {name: Build MkDocs site, run: 'cd docs/

        poetry run mkdocs build

        '}]}
",['unknown'],no_ops,HumanSignal__Adala,[build],Installs Poetry dependencies and builds MkDocs documentation site.,build,1.0,"[('[build]', '[STOP]')]"
