file_hash,job_name,job,SUGGESTED_WORKFLOW_TYPE,workflow_type,repository
c600209a80189bc58d0aada2e12d88be8aad9b936379909f01451b38d8f59f60,autopr,"{if: '${{ (github.event_name == ''issues'' && contains( github.event.label.name, ''AutoPR''))
    || (github.event_name == ''issue_comment'' && github.event.issue.pull_request
    && contains( github.event.comment.body, ''Hey AutoPR'')) }}', runs-on: ubuntu-latest,
  steps: [{name: Install jq, run: sudo apt-get install jq}, {env: {GITHUB_TOKEN: '${{
          secrets.GITHUB_TOKEN }}'}, name: Check if label was added by a collaborator,
      run: ""is_collaborator=$(curl -s -H \""Authorization: token $GITHUB_TOKEN\"" -H\
        \ \""Accept: application/vnd.github+json\"" \\\n  \""https://api.github.com/repos/${{\
        \ github.repository }}/collaborators/${{ github.event.sender.login }}\"" |\
        \ jq -r '.message')\n\nif [ \""$is_collaborator\"" == \""Not Found\"" ]; then\n\
        \  echo \""Label not added by a collaborator. Skipping action.\""\n  exit 78\n\
        fi\n""}, {name: Checkout, uses: actions/checkout@v2, with: {fetch-depth: 1,
        ref: main}}, {env: {OPENAI_API_KEY: '${{ secrets.OPENAI_API_KEY }}'}, name: AutoPR,
      uses: 'docker://ghcr.io/irgolic/autopr:latest', with: {base_branch: main, context_limit: 8192,
        github_token: '${{ secrets.GITHUB_TOKEN }}', max_tokens: 2000, min_tokens: 1000,
        model: gpt-4, num_reasks: 2}}]}
",['unknown'],,irgolic__AutoPR
f1edf190872f82c8eca34faf206e329192ab5616c390d43fdf5f674866bd342c,build_latest,"{if: 'github.event_name == ''push'' && !startsWith(github.ref, ''refs/tags/'')', runs-on: ubuntu-latest,
  steps: [{name: Checkout, uses: actions/checkout@v2, with: {fetch-depth: 1}}, {name: Setup
        Docker Buildx, uses: docker/setup-buildx-action@v1}, {name: Login to GitHub
        Container Registry, uses: docker/login-action@v1, with: {password: '${{ secrets.GITHUB_TOKEN
          }}', registry: '${{ env.REGISTRY }}', username: '${{ github.actor }}'}},
    {name: Build and cache Docker image (in-development), uses: docker/build-push-action@v4,
      with: {cache-from: type=gha, cache-to: 'type=gha,mode=max', context: ., push: true,
        tags: '${{ env.REGISTRY }}/${{ env.IMAGE_NAME }}:latest'}}]}
",['build'],,irgolic__AutoPR
f1edf190872f82c8eca34faf206e329192ab5616c390d43fdf5f674866bd342c,build_tag,"{if: 'startsWith(github.ref, ''refs/tags/'')', runs-on: ubuntu-latest, steps: [{name: Checkout,
      uses: actions/checkout@v2, with: {fetch-depth: 1}}, {name: Setup Docker Buildx,
      uses: docker/setup-buildx-action@v1}, {name: Login to Docker Hub, uses: docker/login-action@v1,
      with: {password: '${{ secrets.GITHUB_TOKEN }}', registry: '${{ env.REGISTRY
          }}', username: '${{ github.actor }}'}}, {name: Build and push, uses: docker/build-push-action@v4,
      with: {cache-from: type=gha, cache-to: 'type=gha,mode=max', context: ., push: true,
        tags: '${{ env.REGISTRY }}/${{ env.IMAGE_NAME }}:${{ github.ref_name }}'}}]}
",['build'],,irgolic__AutoPR
5e4b9d96dea548c3418a7768380f68a5fbcc5bb1cbdcb216ef25f02033ee5945,regular-release,"{runs-on: ubuntu-latest, steps: [{uses: actions/checkout@v3, with: {fetch-depth: 100,
        token: '${{ secrets.JINA_DEV_BOT }}'}}, {uses: actions/setup-python@v2, with: {
        python-version: 3.7}}, {env: {JINA_SLACK_WEBHOOK: '${{ secrets.JINA_SLACK_WEBHOOK
          }}', TWINE_PASSWORD: '${{ secrets.TWINE_PASSWORD }}', TWINE_USERNAME: '${{
          secrets.TWINE_USERNAME }}'}, run: 'npm install git-release-notes

        pip install twine wheel

        ./scripts/release.sh final ""${{ github.event.inputs.release_reason }}"" ""${{github.actor}}""

        '}, {if: failure(), run: echo ""nothing to release""}, {name: bumping main version,
      uses: ad-m/github-push-action@v0.6.0, with: {branch: main, github_token: '${{
          secrets.JINA_DEV_BOT }}', tags: true}}]}
",['unknown'],,jina-ai__dev-gpt
92825d3ae4d0ed39453f634b240307a4f4f628ab6f77d30e5331c5bc00a7df5b,test_cognitive_level,"{runs-on: ubuntu-latest, steps: [{uses: actions/checkout@v2}, {name: Set up Python
        3.8, uses: actions/setup-python@v2, with: {python-version: 3.8}}, {name: Prepare
        environment, run: 'python -m pip install --upgrade pip

        python -m pip install wheel

        pip install --no-cache-dir "".[full,test]""

        pip install pytest

        pip install pytest-split

        '}, {env: {GOOGLE_API_KEY: '${{ secrets.GOOGLE_API_KEY }}', GOOGLE_CSE_ID: '${{
          secrets.GOOGLE_CSE_ID }}', OPENAI_API_KEY: '${{ secrets.OPENAI_API_KEY }}',
        SCENEX_API_KEY: '${{ secrets.SCENEX_API_KEY }}', WHISPER_API_KEY: '${{ secrets.WHISPER_API_KEY
          }}'}, id: test, name: Test, run: 'pytest -vs test/integration/test_generator.py::test_generation_level_${{
        matrix.group }}

        ', timeout-minutes: 30}], strategy: {fail-fast: false, matrix: {group: [0,
        1, 2, 3, 5_company_logos]}}}
","['test', 'build']",,jina-ai__dev-gpt
92825d3ae4d0ed39453f634b240307a4f4f628ab6f77d30e5331c5bc00a7df5b,test_unit,"{runs-on: ubuntu-latest, steps: [{uses: actions/checkout@v2}, {name: Set up Python
        3.8, uses: actions/setup-python@v2, with: {python-version: 3.8}}, {name: Prepare
        environment, run: 'python -m pip install --upgrade pip

        python -m pip install wheel

        pip install --no-cache-dir "".[full,test]""

        pip install pytest

        pip install pytest-split

        '}, {env: {GOOGLE_API_KEY: '${{ secrets.GOOGLE_API_KEY }}', GOOGLE_CSE_ID: '${{
          secrets.GOOGLE_CSE_ID }}', OPENAI_API_KEY: '${{ secrets.OPENAI_API_KEY }}',
        SCENEX_API_KEY: '${{ secrets.SCENEX_API_KEY }}', WHISPER_API_KEY: '${{ secrets.WHISPER_API_KEY
          }}'}, id: test, name: Test, run: 'pytest -vs test/unit

        ', timeout-minutes: 15}]}
","['test', 'build']",,jina-ai__dev-gpt
92825d3ae4d0ed39453f634b240307a4f4f628ab6f77d30e5331c5bc00a7df5b,base-image-push,"{runs-on: ubuntu-latest, steps: [{name: Checkout Repository, uses: actions/checkout@v2},
    {id: check, name: Check if code relevant to executor has changed, uses: dorny/paths-filter@v2,
      with: {filters: ""changed:\n  - dev_gpt/options/generate/static_files/base_image/**\n""}},
    {if: steps.check.outputs.changed == 'true', name: Get base image tag, run: 'FILE=''dev_gpt/constants.py''

        VERSION=$(sed -n ''/DOCKER_BASE_IMAGE_VERSION =/p'' $FILE | cut -d \'' -f2)

        echo ""VERSION=$VERSION"" >> $GITHUB_ENV

        ', shell: bash}, {env: {VERSION: '${{ env.VERSION }}'}, if: steps.check.outputs.changed
        == 'true', name: Check that tag isn't used already for the docker base image,
      run: ""if docker pull jinaai/dev-gpt:$VERSION; then\n  echo \""Executor version/tag\
        \ is used already. Please update the tag\""\n  exit 1\nelse\n  echo \""Executor\
        \ version/tag isn't used already, continue to build...\""\nfi\n"", shell: bash},
    {if: steps.check.outputs.changed == 'true', name: Set up Docker Buildx, uses: docker/setup-buildx-action@v1},
    {if: steps.check.outputs.changed == 'true', name: Login to Docker Hub, uses: docker/login-action@v1,
      with: {password: '${{ secrets.DOCKERHUB_DEVBOT_PWD }}', username: '${{ secrets.DOCKERHUB_DEVBOT_USER
          }}'}}, {if: steps.check.outputs.changed == 'true', name: Build and Push
        Docker Image, uses: docker/build-push-action@v2, with: {context: dev_gpt/options/generate/static_files/base_image,
        push: true, tags: 'jinaai/dev-gpt:${{ env.VERSION }}'}}]}
","['test', 'build']",,jina-ai__dev-gpt
a53b61b5ae208aee9b7f8219a53fae04381946dc5d1e977898db554ab79c2300,prerelease,"{runs-on: ubuntu-latest, steps: [{uses: actions/checkout@v2, with: {fetch-depth: 100}},
    {env: {JINA_SLACK_WEBHOOK: '${{ secrets.JINA_SLACK_WEBHOOK }}', TWINE_PASSWORD: '${{
          secrets.TWINE_PASSWORD }}', TWINE_USERNAME: '${{ secrets.TWINE_USERNAME
          }}'}, name: Pre-release (.devN), run: 'git fetch --depth=1 origin +refs/tags/*:refs/tags/*

        pip install twine wheel

        ./scripts/release.sh

        '}]}
",['unknown'],,jina-ai__dev-gpt
26035b9c4a58c6c2e90930151674d18b3320217035a9457364c23e4b0b54618b,pr-title,"{runs-on: ubuntu-latest, steps: [{continue-on-error: true, env: {GITHUB_TOKEN: '${{
          secrets.GITHUB_TOKEN }}'}, uses: amannn/action-semantic-pull-request@v5,
      with: {requireScope: false, subjectPattern: '^[a-z].+[^.]$', subjectPatternError: ""The\
          \ PR title \""{title}\"" does not follow conventional commit format.\nExpected:\
          \ <type>(<scope>): <lowercase description without trailing period>\nExamples:\n\
          \  feat(memory): add lancedb storage backend\n  fix(agents): resolve deadlock\
          \ in concurrent execution\n  chore(deps): bump pydantic to 2.11.9\n"", types: 'feat

          fix

          refactor

          perf

          test

          docs

          chore

          ci

          style

          revert

          '}}]}
",['unknown'],,joaomdmoura__crewai
35ac5fc1a0d645e5f62e6651df740ca3beb203f74dc539248bf2875bcc6ca52b,changes,"{name: Detect changes, outputs: {code: '${{ steps.filter.outputs.code }}'}, runs-on: ubuntu-latest,
  steps: [{uses: actions/checkout@v4}, {id: filter, uses: dorny/paths-filter@v3, with: {
        filters: ""code:\n  - '!docs/**'\n  - '!**/*.md'\n""}}]}
",['lint'],,joaomdmoura__crewai
35ac5fc1a0d645e5f62e6651df740ca3beb203f74dc539248bf2875bcc6ca52b,lint-run,"{if: needs.changes.outputs.code == 'true', needs: changes, runs-on: ubuntu-latest,
  steps: [{uses: actions/checkout@v4}, {id: cache-restore, name: Restore global uv
        cache, uses: actions/cache/restore@v4, with: {key: 'uv-main-py3.11-${{ hashFiles(''uv.lock'')
          }}', path: '~/.cache/uv

          ~/.local/share/uv

          .venv

          ', restore-keys: 'uv-main-py3.11-

          '}}, {name: Install uv, uses: astral-sh/setup-uv@v6, with: {enable-cache: false,
        python-version: '3.11', version: 0.11.3}}, {name: Install dependencies, run: uv
        sync --all-groups --all-extras --no-install-project}, {name: Ruff check, run: uv
        run ruff check lib/}, {name: Ruff format, run: uv run ruff format --check
        lib/}, {if: steps.cache-restore.outputs.cache-hit != 'true', name: Save uv
        caches, uses: actions/cache/save@v4, with: {key: 'uv-main-py3.11-${{ hashFiles(''uv.lock'')
          }}', path: '~/.cache/uv

          ~/.local/share/uv

          .venv

          '}}]}
",['lint'],,joaomdmoura__crewai
35ac5fc1a0d645e5f62e6651df740ca3beb203f74dc539248bf2875bcc6ca52b,lint,"{if: always(), name: lint, needs: [changes, lint-run], runs-on: ubuntu-latest, steps: [
    {name: Check results, run: ""if [ \""${{ needs.changes.outputs.code }}\"" != \""true\""\
        \ ]; then\n  echo \""Docs-only change, skipping lint\""\n  exit 0\nfi\nif [\
        \ \""${{ needs.lint-run.result }}\"" == \""success\"" ]; then\n  echo \""Lint passed\""\
        \nelse\n  echo \""Lint failed\""\n  exit 1\nfi\n""}]}
",['lint'],,joaomdmoura__crewai
39d70adcc06f025542c8e9bc7fe629b03df98d0ee208c060ebeeb5d81ad790a0,pr-size,"{permissions: {pull-requests: write}, runs-on: ubuntu-latest, steps: [{uses: codelytv/pr-size-labeler@v1,
      with: {GITHUB_TOKEN: '${{ secrets.GITHUB_TOKEN }}', fail_if_xl: false, files_to_ignore: 'uv.lock

          *.lock

          lib/crewai/src/crewai/cli/templates/**

          **/*.json

          **/test_durations/**

          **/cassettes/**', l_label: size/L, l_max_size: 500, m_label: size/M, m_max_size: 250,
        s_label: size/S, s_max_size: 100, xl_label: size/XL, xs_label: size/XS, xs_max_size: 25}}]}
",['unknown'],,joaomdmoura__crewai
42f66cd4a825e8561bacec367ab54c9e862e21c46243414c60f67b29588c8914,analyze,"{name: 'Analyze (${{ matrix.language }})', permissions: {actions: read, contents: read,
    packages: read, security-events: write}, runs-on: '${{ (matrix.language == ''swift''
    && ''macos-latest'') || ''ubuntu-latest'' }}', steps: [{name: Checkout repository,
      uses: actions/checkout@v4}, {name: Initialize CodeQL, uses: github/codeql-action/init@v4,
      with: {build-mode: '${{ matrix.build-mode }}', config-file: ./.github/codeql/codeql-config.yml,
        languages: '${{ matrix.language }}'}}, {if: matrix.build-mode == 'manual',
      run: ""echo 'If you are using a \""manual\"" build mode for one or more of the'\
        \ \\\n  'languages you are analyzing, replace this with the commands to build'\
        \ \\\n  'your code, for example:'\necho '  make bootstrap'\necho '  make release'\n\
        exit 1\n"", shell: bash}, {name: Perform CodeQL Analysis, uses: github/codeql-action/analyze@v4,
      with: {category: '/language:${{matrix.language}}'}}], strategy: {fail-fast: false,
    matrix: {include: [{build-mode: none, language: actions}, {build-mode: none, language: python}]}}}
",['security'],,joaomdmoura__crewai
6a566c79311f6714942facd893b391497e08802b793c295eb5cc69158bca9b99,check,"{name: Check for new commits, outputs: {has_changes: '${{ steps.check.outputs.has_changes
      }}'}, permissions: {contents: read}, runs-on: ubuntu-latest, steps: [{uses: actions/checkout@v4,
      with: {fetch-depth: 0}}, {id: check, name: Check for commits in last 24h, run: ""RECENT=$(git\
        \ log --since=\""24 hours ago\"" --oneline | head -1)\nif [ -n \""$RECENT\"" ];\
        \ then\n  echo \""has_changes=true\"" >> \""$GITHUB_OUTPUT\""\nelse\n  echo \""\
        has_changes=false\"" >> \""$GITHUB_OUTPUT\""\nfi\n""}]}
",['build'],,joaomdmoura__crewai
6a566c79311f6714942facd893b391497e08802b793c295eb5cc69158bca9b99,build,"{if: needs.check.outputs.has_changes == 'true' || github.event_name == 'workflow_dispatch',
  name: Build nightly packages, needs: check, permissions: {contents: read}, runs-on: ubuntu-latest,
  steps: [{uses: actions/checkout@v4}, {name: Set up Python, uses: actions/setup-python@v5,
      with: {python-version: '3.12'}}, {name: Install uv, uses: astral-sh/setup-uv@v4},
    {name: Stamp nightly versions, run: ""DATE=$(date +%Y%m%d)\nfor init_file in \\\
        \n  lib/crewai/src/crewai/__init__.py \\\n  lib/crewai-tools/src/crewai_tools/__init__.py\
        \ \\\n  lib/crewai-files/src/crewai_files/__init__.py; do\n  CURRENT=$(python\
        \ -c \""\nimport re\ntext = open('$init_file').read()\nprint(re.search(r'__version__\\\
        s*=\\s*\\\""(.*?)\\\""\\s*$', text, re.MULTILINE).group(1))\n\"")\n  NIGHTLY=\""\
        ${CURRENT}.dev${DATE}\""\n  sed -i \""s/__version__ = .*/__version__ = \\\""\
        ${NIGHTLY}\\\""/\"" \""$init_file\""\n  echo \""$init_file: $CURRENT -> $NIGHTLY\""\
        \ndone\n\n# Update cross-package dependency pins to nightly versions\nsed\
        \ -i \""s/\\\""crewai-tools==[^\\\""]*\\\""/\\\""crewai-tools==${NIGHTLY}\\\""/\""\
        \ lib/crewai/pyproject.toml\nsed -i \""s/\\\""crewai==[^\\\""]*\\\""/\\\""crewai==${NIGHTLY}\\\
        \""/\"" lib/crewai-tools/pyproject.toml\necho \""Updated cross-package dependency\
        \ pins to ${NIGHTLY}\""\n""}, {name: Build packages, run: 'uv build --all-packages

        rm dist/.gitignore

        '}, {name: Upload artifacts, uses: actions/upload-artifact@v4, with: {name: dist,
        path: dist/}}]}
",['build'],,joaomdmoura__crewai
6a566c79311f6714942facd893b391497e08802b793c295eb5cc69158bca9b99,publish,"{environment: {name: pypi, url: 'https://pypi.org/p/crewai'}, name: Publish nightly
    to PyPI, needs: build, permissions: {contents: read, id-token: write}, runs-on: ubuntu-latest,
  steps: [{uses: actions/checkout@v4}, {name: Install uv, uses: astral-sh/setup-uv@v6,
      with: {enable-cache: false, python-version: '3.12', version: 0.11.3}}, {name: Download
        artifacts, uses: actions/download-artifact@v4, with: {name: dist, path: dist}},
    {env: {UV_PUBLISH_TOKEN: '${{ secrets.PYPI_API_TOKEN }}'}, name: Publish to PyPI,
      run: ""failed=0\nfor package in dist/*; do\n  if [[ \""$package\"" == *\""crewai_devtools\""\
        * ]]; then\n    echo \""Skipping private package: $package\""\n    continue\n\
        \  fi\n  echo \""Publishing $package\""\n  if ! uv publish \""$package\""; then\n\
        \    echo \""Failed to publish $package\""\n    failed=1\n  fi\ndone\nif [ $failed\
        \ -eq 1 ]; then\n  echo \""Some packages failed to publish\""\n  exit 1\nfi""}]}
",['build'],,joaomdmoura__crewai
9fa31bf7a06ea13d0e47ebb6c595c57f5559f4b5ee97b3c92e5d84b540b7a9a6,build-cache,"{runs-on: ubuntu-latest, steps: [{name: Checkout repository, uses: actions/checkout@v4},
    {name: Install uv, uses: astral-sh/setup-uv@v6, with: {enable-cache: false, python-version: '${{
          matrix.python-version }}', version: 0.11.3}}, {name: Install dependencies
        and populate cache, run: 'echo ""Building global UV cache for Python ${{ matrix.python-version
        }}...""

        uv sync --all-groups --all-extras --no-install-project

        echo ""Cache populated successfully""

        '}, {name: Save uv caches, uses: actions/cache/save@v4, with: {key: 'uv-main-py${{
          matrix.python-version }}-${{ hashFiles(''uv.lock'') }}', path: '~/.cache/uv

          ~/.local/share/uv

          .venv

          '}}], strategy: {matrix: {python-version: ['3.10', '3.11', '3.12', '3.13']}}}
",['unknown'],,joaomdmoura__crewai
abdeae250311762c1e4e48afc8ba4eea1943960438ce53272fc9fefdec8b1fb4,build,"{name: Build packages, permissions: {contents: read}, runs-on: ubuntu-latest, steps: [
    {id: release, name: Determine release tag, run: ""if [ -n \""${{ inputs.release_tag\
        \ }}\"" ]; then\n  echo \""tag=${{ inputs.release_tag }}\"" >> $GITHUB_OUTPUT\n\
        else\n  echo \""tag=\"" >> $GITHUB_OUTPUT\nfi\n""}, {uses: actions/checkout@v4,
      with: {ref: '${{ steps.release.outputs.tag || github.ref }}'}}, {name: Set up
        Python, uses: actions/setup-python@v5, with: {python-version: '3.12'}}, {
      name: Install uv, uses: astral-sh/setup-uv@v4}, {name: Build packages, run: 'uv
        build --all-packages

        rm dist/.gitignore

        '}, {name: Upload artifacts, uses: actions/upload-artifact@v4, with: {name: dist,
        path: dist/}}]}
",['build'],,joaomdmoura__crewai
abdeae250311762c1e4e48afc8ba4eea1943960438ce53272fc9fefdec8b1fb4,publish,"{environment: {name: pypi, url: 'https://pypi.org/p/crewai'}, name: Publish to PyPI,
  needs: build, permissions: {contents: read, id-token: write}, runs-on: ubuntu-latest,
  steps: [{uses: actions/checkout@v4, with: {ref: '${{ inputs.release_tag || github.ref
          }}'}}, {name: Install uv, uses: astral-sh/setup-uv@v6, with: {enable-cache: false,
        python-version: '3.12', version: 0.11.3}}, {name: Download artifacts, uses: actions/download-artifact@v4,
      with: {name: dist, path: dist}}, {env: {UV_PUBLISH_TOKEN: '${{ secrets.PYPI_API_TOKEN
          }}'}, name: Publish to PyPI, run: ""failed=0\nfor package in dist/*; do\n\
        \  if [[ \""$package\"" == *\""crewai_devtools\""* ]]; then\n    echo \""Skipping\
        \ private package: $package\""\n    continue\n  fi\n  echo \""Publishing $package\""\
        \n  if ! uv publish \""$package\""; then\n    echo \""Failed to publish $package\""\
        \n    failed=1\n  fi\ndone\nif [ $failed -eq 1 ]; then\n  echo \""Some packages\
        \ failed to publish\""\n  exit 1\nfi\n""}, {env: {GH_TOKEN: '${{ secrets.GITHUB_TOKEN
          }}', RELEASE_TAG: '${{ inputs.release_tag }}'}, id: slack, if: success(),
      name: Build Slack payload, run: ""payload=$(uv run python -c \""\nimport json,\
        \ re, subprocess, sys\n\nwith open('lib/crewai/src/crewai/__init__.py') as\
        \ f:\n    m = re.search(r\\\""__version__\\s*=\\s*[\\\\\\\""']([^\\\\\\\""']+)\\\
        \"", f.read())\nversion = m.group(1) if m else 'unknown'\n\nimport os\ntag\
        \ = os.environ.get('RELEASE_TAG') or version\n\ntry:\n    r = subprocess.run(['gh','release','view',tag,'--json','body','-q','.body'],\n\
        \                       capture_output=True, text=True, check=True)\n    body\
        \ = r.stdout.strip()\nexcept Exception:\n    body = ''\n\nblocks = [\n   \
        \ {'type':'section','text':{'type':'mrkdwn',\n        'text':f':rocket: \\\
        `crewai v{version}\\` published to PyPI'}},\n    {'type':'section','text':{'type':'mrkdwn',\n\
        \        'text':f'<https://pypi.org/project/crewai/{version}/|View on PyPI>\
        \ \xB7 <https://github.com/crewAIInc/crewAI/releases/tag/{tag}|Release notes>'}},\n\
        \    {'type':'divider'},\n]\n\nif body:\n    heading, items = '', []\n   \
        \ for line in body.split('\\n'):\n        line = line.strip()\n        if\
        \ not line: continue\n        hm = re.match(r'^#{2,3}\\s+(.*)', line)\n  \
        \      if hm:\n            if heading and items:\n                skip = heading\
        \ in ('What\\\\'s Changed','') or 'Contributors' in heading\n            \
        \    if not skip:\n                    txt = f'*{heading}*\\n' + '\\n'.join(f'\u2022\
        \ {i}' for i in items)\n                    blocks.append({'type':'section','text':{'type':'mrkdwn','text':txt}})\n\
        \            heading, items = hm.group(1), []\n        elif line.startswith('-\
        \ ') or line.startswith('* '):\n            items.append(re.sub(r'\\*\\*([^*]*)\\\
        *\\*', r'*\\1*', line[2:]))\n    if heading and items:\n        skip = heading\
        \ in ('What\\\\'s Changed','') or 'Contributors' in heading\n        if not\
        \ skip:\n            txt = f'*{heading}*\\n' + '\\n'.join(f'\u2022 {i}' for\
        \ i in items)\n            blocks.append({'type':'section','text':{'type':'mrkdwn','text':txt}})\n\
        \nblocks.append({'type':'divider'})\nblocks.append({'type':'section','text':{'type':'mrkdwn',\n\
        \    'text':f'\\`\\`\\`uv add \\\""crewai[tools]=={version}\\\""\\`\\`\\`'}})\n\
        \nprint(json.dumps({'blocks':blocks}))\n\"")\necho \""payload=$payload\"" >>\
        \ $GITHUB_OUTPUT\n""}, {if: success(), name: Notify Slack, uses: slackapi/slack-github-action@v2.1.0,
      with: {payload: '${{ steps.slack.outputs.payload }}', webhook: '${{ secrets.SLACK_WEBHOOK_URL
          }}', webhook-type: incoming-webhook}}]}
",['build'],,joaomdmoura__crewai
b53dd6ea2b2f341e4ff013a1a81880e7b44060ceacc1786676c1efc32a0e2512,check-links,"{name: Check broken links, runs-on: ubuntu-latest, steps: [{uses: actions/checkout@v4},
    {name: Set up Node, uses: actions/setup-node@v4, with: {node-version: '22'}},
    {name: Install Mintlify CLI, run: npm i -g mintlify}, {name: Run broken link checker,
      run: '# Auto-answer the prompt with yes command

        yes """" | mintlify broken-links || test $? -eq 141

        ', working-directory: ./docs}]}
",['unknown'],,joaomdmoura__crewai
c72d9a7bd5ecc625adf223f62235fc6ac918fc5ed0eb9ba2d947d99267a17441,update-durations,"{env: {OPENAI_API_KEY: fake-api-key, PYTHONUNBUFFERED: 1}, runs-on: ubuntu-latest,
  steps: [{name: Checkout repository, uses: actions/checkout@v4}, {id: cache-restore,
      name: Restore global uv cache, uses: actions/cache/restore@v4, with: {key: 'uv-main-py${{
          matrix.python-version }}-${{ hashFiles(''uv.lock'') }}', path: '~/.cache/uv

          ~/.local/share/uv

          .venv

          ', restore-keys: 'uv-main-py${{ matrix.python-version }}-

          '}}, {name: Install uv, uses: astral-sh/setup-uv@v6, with: {enable-cache: false,
        python-version: '${{ matrix.python-version }}', version: 0.11.3}}, {name: Install
        the project, run: uv sync --all-groups --all-extras}, {continue-on-error: true,
      name: Run all tests and store durations, run: 'PYTHON_VERSION_SAFE=$(echo ""${{
        matrix.python-version }}"" | tr ''.'' ''_'')

        uv run pytest --store-durations --durations-path=.test_durations_py${PYTHON_VERSION_SAFE}
        -n auto

        '}, {if: always(), name: Save durations to cache, uses: actions/cache/save@v4,
      with: {key: 'test-durations-py${{ matrix.python-version }}', path: .test_durations_py*}},
    {if: steps.cache-restore.outputs.cache-hit != 'true', name: Save uv caches, uses: actions/cache/save@v4,
      with: {key: 'uv-main-py${{ matrix.python-version }}-${{ hashFiles(''uv.lock'')
          }}', path: '~/.cache/uv

          ~/.local/share/uv

          .venv

          '}}], strategy: {matrix: {python-version: ['3.10', '3.11', '3.12', '3.13']}}}
",['test'],,joaomdmoura__crewai
e3a7b5e6caa5b78b06659b8fb8f5cbf400fcf1a7b77ad36b772d61401b2e2813,pip-audit,"{name: pip-audit, runs-on: ubuntu-latest, steps: [{uses: actions/checkout@v4}, {id: cache-restore,
      name: Restore global uv cache, uses: actions/cache/restore@v4, with: {key: 'uv-main-py3.11-${{
          hashFiles(''uv.lock'') }}', path: '~/.cache/uv

          ~/.local/share/uv

          .venv

          ', restore-keys: 'uv-main-py3.11-

          '}}, {name: Install uv, uses: astral-sh/setup-uv@v6, with: {enable-cache: false,
        python-version: '3.11', version: 0.11.3}}, {name: Install dependencies, run: uv
        sync --all-groups --all-extras --no-install-project}, {name: Install pip-audit,
      run: uv pip install pip-audit}, {continue-on-error: true, name: Run pip-audit,
      run: ""uv run pip-audit --desc --aliases --skip-editable --format json --output\
        \ pip-audit-report.json \\\n  --ignore-vuln CVE-2025-69872 \\\n  --ignore-vuln\
        \ CVE-2026-25645 \\\n  --ignore-vuln CVE-2026-27448 \\\n  --ignore-vuln CVE-2026-27459\
        \ \\\n  --ignore-vuln PYSEC-2023-235\n""}, {if: always(), name: Display results,
      run: ""if [ -f pip-audit-report.json ]; then\n  echo \""## pip-audit Results\""\
        \ >> $GITHUB_STEP_SUMMARY\n  echo '```json' >> $GITHUB_STEP_SUMMARY\n  cat\
        \ pip-audit-report.json | python3 -m json.tool >> $GITHUB_STEP_SUMMARY\n \
        \ echo '```' >> $GITHUB_STEP_SUMMARY\n  # Fail if vulnerabilities found\n\
        \  python3 -c \""\nimport json, sys\nwith open('pip-audit-report.json') as\
        \ f:\n    data = json.load(f)\nvulns = [d for d in data.get('dependencies',\
        \ []) if d.get('vulns')]\nif vulns:\n    print(f'::error::Found vulnerabilities\
        \ in {len(vulns)} package(s)')\n    for v in vulns:\n        for vuln in v['vulns']:\n\
        \            print(f'  - {v[\\\""name\\\""]}=={v[\\\""version\\\""]}: {vuln[\\\
        \""id\\\""]}')\n    sys.exit(1)\nprint('No known vulnerabilities found')\n\""\
        \nelse\n  echo \""::error::pip-audit failed to produce a report. Check the\
        \ pip-audit step logs.\""\n  exit 1\nfi\n""}, {if: always(), name: Upload pip-audit
        report, uses: actions/upload-artifact@v4, with: {name: pip-audit-report, path: pip-audit-report.json}},
    {if: steps.cache-restore.outputs.cache-hit != 'true', name: Save uv caches, uses: actions/cache/save@v4,
      with: {key: 'uv-main-py3.11-${{ hashFiles(''uv.lock'') }}', path: '~/.cache/uv

          ~/.local/share/uv

          .venv

          '}}]}
",['build'],,joaomdmoura__crewai
e752daded6967ef35347471ffc17355c5001c9948fb66e43dd10808edac1ffbb,changes,"{name: Detect changes, outputs: {code: '${{ steps.filter.outputs.code }}'}, runs-on: ubuntu-latest,
  steps: [{uses: actions/checkout@v4}, {id: filter, uses: dorny/paths-filter@v3, with: {
        filters: ""code:\n  - '!docs/**'\n  - '!**/*.md'\n""}}]}
",['lint'],,joaomdmoura__crewai
