file_hash,job_name,job,SUGGESTED_WORKFLOW_TYPE,workflow_type,repository,LLM_LABEL,LLM_REASON
0b50e22d810c17bf92adf4d09d5f1484ca80064c3b693cfd7d9bb1cd9f5b2184,dependabot-auto-merge,"{if: 'always() &&

    needs.run_pytest.result == ''success'' &&

    github.event_name == ''pull_request'' &&

    github.event.pull_request.user.login == ''dependabot[bot]'' &&

    ( startsWith(github.head_ref, ''dependabot/npm_and_yarn/'') || startsWith(github.head_ref,
    ''dependabot/pip/'') )

    ', name: Auto Merge dependabot PR, needs: [run_pytest], runs-on: ubuntu-latest,
  steps: [{env: {GITHUB_TOKEN: '${{ secrets.GIT_PAT }}', PR_URL: '${{ github.event.pull_request.html_url
          }}'}, name: Enable auto-merge for Dependabot PRs, run: 'gh pr merge --admin
        --squash ""${PR_URL}""'}]}
","['lint', 'test']",lint_security,HumanSignal__Adala,[no_ops],Automatically merges dependabot PRs without functional code changes or deployments.
35d4c30cb5189e2f93dd2b5661e07a84cb7a6f3c0160518a58cf4abc951f020e,delete-cache,"{runs-on: ubuntu-latest, steps: [{env: {GH_TOKEN: '${{ secrets.GITHUB_TOKEN }}'},
      name: Delete all caches, run: ""while true; do\n  CACHE_IDS=$(gh cache list --repo\
        \ \""${{ github.repository }}\"" --limit 100 --json id --jq '.[].id' | tr '\\\
        n' ' ')\n  if [ -z \""$CACHE_IDS\"" ]; then\n    echo \""No more caches to delete.\""\
        \n    break\n  fi\n  echo \""$CACHE_IDS\"" | xargs -n 1 -P 10 gh cache delete\
        \ --repo \""${{ github.repository }}\""\n  sleep 1\ndone\n""}, {env: {GH_TOKEN: '${{
          secrets.GITHUB_TOKEN }}'}, name: Verify cache deletion, run: ""REMAINING_CACHES=$(gh\
        \ cache list --repo \""${{ github.repository }}\"" --limit 1 --json id | jq\
        \ length)\nif [ \""$REMAINING_CACHES\"" -ne 0 ]; then\n  echo \""Warning: $REMAINING_CACHES\
        \ caches remain\""\nfi""}], timeout-minutes: 10}
",['unknown'],lint_security,HumanSignal__Adala,[no_ops],"Deletes GitHub Actions caches with no functional impact on build, test, or deployment processes."
4cb1eced2064c47ef84a9b4a785c00d26bc730cc49345659a7fd54c1b731fe5a,slashCommandDispatch,"{if: 'startsWith(github.event.comment.body, ''/'')', runs-on: ubuntu-latest, steps: [
    {uses: hmarr/debug-action@v3.0.0}, {name: React to comment, uses: peter-evans/create-or-update-comment@v5,
      with: {comment-id: '${{ github.event.comment.id }}', reactions: eyes, token: '${{
          secrets.GIT_PAT }}'}}, {env: {COMMANDS_LIST: '${{ github.event.issue.pull_request
          && env.pull_request_commands_list }}'}, id: determine_command, name: Validate
        command, uses: actions/github-script@v8, with: {github-token: '${{ secrets.GIT_PAT
          }}', script: ""const body = context.payload.comment.body.toLowerCase().trim();\n\
          const commands_list = process.env.COMMANDS_LIST.split(\""\\n\"");\nconsole.log(commands_list);\n\
          const command = body.replace(/^\\/+/, '').split(/\\s+/)[0];\ncore.setOutput('command',\
          \ command);            \ncore.setOutput('command-state', commands_list.includes(command)\
          \ ? 'known' : 'unknown');\n""}}, {id: scd_issues, if: steps.determine_command.outputs.command-state
        == 'known', name: Slash Command Dispatch, uses: peter-evans/slash-command-dispatch@v5,
      with: {commands: '${{ github.event.issue.pull_request && env.pull_request_commands_list
          }}', issue-type: '${{ github.event.issue.pull_request && ''pull-request''
          || ''issue'' }}', reaction-token: '${{ secrets.GIT_PAT }}', reactions: true,
        token: '${{ secrets.GIT_PAT }}'}}, {if: steps.determine_command.outputs.command-state
        != 'known', name: Edit comment with error message, uses: peter-evans/create-or-update-comment@v5,
      with: {body: '> ''/${{ steps.determine_command.outputs.command }}'' is an unknown
          ${{ github.event.issue.pull_request && ''pull-request'' || ''issue'' }}
          command.

          > See ''/help''

          ', comment-id: '${{ github.event.comment.id }}', reactions: confused, token: '${{
          secrets.GIT_PAT }}'}}], timeout-minutes: 1}
",['unknown'],no_ops,HumanSignal__Adala,[no_ops],"Processes slash commands in comments; no build, test, deploy, or security operations performed."
59a3885897181e0e847474c600d3599460d7ad5c540d337fcfd1eb9513bfbe51,version,"{name: Poetry Lock Change Size, runs-on: ubuntu-latest, steps: [{uses: hmarr/debug-action@v3.0.0},
    {env: {BASE_REF: '${{ github.event.merge_group.base_sha || github.event.pull_request.base.sha
          || github.event.before }}', HEAD_REF: '${{ github.event.merge_group.head_sha
          || github.event.pull_request.head.sha || github.event.after }}'}, name: Validate,
      uses: actions/github-script@v8, with: {github-token: '${{ secrets.GIT_PAT }}',
        script: ""const {repo, owner} = context.repo;\nconst base_ref = process.env.BASE_REF;\n\
          const head_ref = process.env.HEAD_REF;\n\nconst {data: compare} = await\
          \ github.rest.repos.compareCommits({\n  owner,\n  repo,\n  base: base_ref,\n\
          \  head: head_ref,\n});\nconst poetry_locks = compare.files.filter(e =>\
          \ e.filename.endsWith('poetry.lock'));\nif (poetry_locks.length === 0) {\n\
          \  core.notice('No poetry.lock changes');\n\n} else {\n  for (const poetry_lock\
          \ of poetry_locks) {\n    core.startGroup(`${poetry_lock.filename}`);\n\
          \    core.info(`${poetry_lock.filename} changed`);\n    console.log(poetry_lock);\n\
          \    if (poetry_lock.changes > 50) {\n      core.setFailed(`${poetry_lock.filename}\
          \ has too many changes: ${poetry_lock.changes}`);\n    }\n    core.endGroup();\n\
          \  }\n}\n""}}]}
",['unknown'],lint_security,HumanSignal__Adala,[lint_security],Validates poetry.lock file changes to enforce dependency management policies and prevent excessive modifications.
5a26e53b0531df74988c58b897440d0355d8ec13c9f3d17e3c8def93e448d971,details,"{name: Details, outputs: {membership: '${{ steps.membership.outputs.membership }}'},
  runs-on: ubuntu-latest, steps: [{env: {ACTOR: '${{ github.actor }}'}, id: membership,
      name: Check user's membership, uses: actions/github-script@v8, with: {github-token: '${{
          secrets.GIT_PAT }}', script: ""const { owner } = context.repo;\nconst actor\
          \ = process.env.ACTOR;\ngithub.rest.orgs.getMembershipForUser({\n  org:\
          \ owner,\n  username: actor,\n})\n  .then(response => core.setOutput(\""\
          membership\"", true))\n  .catch(reason => core.setOutput(\""membership\"",\
          \ false));\n""}}]}
",['security'],no_ops,HumanSignal__Adala,[no_ops],"Checks user membership status without performing build, test, deploy, or security operations."
5a26e53b0531df74988c58b897440d0355d8ec13c9f3d17e3c8def93e448d971,gitleaks,"{if: github.event_name == 'pull_request', name: Linter, uses: ./.github/workflows/gitleaks.yml,
  with: {base_sha: '${{ github.event.pull_request.base.sha || github.event.before
      }}', head_sha: '${{ github.sha }}'}}
",['security'],lint_security,HumanSignal__Adala,[lint_security],Runs gitleaks to scan for secrets and security vulnerabilities in pull requests.
5a26e53b0531df74988c58b897440d0355d8ec13c9f3d17e3c8def93e448d971,build,"{name: Build, permissions: {checks: write, contents: read}, secrets: inherit, uses: ./.github/workflows/docker-build.yml,
  with: {branch_name: '${{ github.event.pull_request.head.ref || github.ref_name }}',
    sha: '${{ github.event.pull_request.head.sha || github.event.after }}'}}
",['security'],build,HumanSignal__Adala,[build],Calls reusable workflow for Docker image building with branch and commit SHA parameters.
611b8da82774685f4d625fd6842ec59bc28a3f35dbfeff4db8d27b11484709c8,ReleaseNotification,"{name: PyPI, runs-on: ubuntu-latest, steps: [{uses: hmarr/debug-action@v3.0.0}, {
      name: Checkout, uses: actions/checkout@v6, with: {ref: '${{ inputs.ref }}'}},
    {env: {PROVIDED_VERSION: '${{ inputs.version }}'}, name: Manage version, run: 'set
        -x

        version=$(sed ""s/^v//g"" <<< ${PROVIDED_VERSION})

        sed -i ""s/^version[ ]*=.*/version = \""${version}\""/g"" ${{ env.PYTHON_VERSION_FILE
        }}

        '}, {name: Install poetry, run: 'pipx install ""poetry==${{ env.POETRY_VERSION
        }}""'}, {id: setup_python, name: Set up Python, uses: actions/setup-python@v6,
      with: {cache: poetry, python-version: '3.13'}}, {name: Install dependencies,
      run: 'poetry install --without dev

        '}, {name: Package, run: poetry build}, {env: {POETRY_PYPI_TOKEN_PYPI: '${{
          secrets.PYPI_APIKEY }}'}, if: inputs.upload_to_pypi, name: Upload to PYPI,
      run: 'poetry config pypi-token.pypi ""${POETRY_PYPI_TOKEN_PYPI}""

        poetry publish --no-interaction

        '}, {if: inputs.release-id, name: Attach artifacts to release, uses: actions/github-script@v8,
      with: {github-token: '${{ secrets.GIT_PAT }}', script: ""const { repo, owner\
          \ } = context.repo;\nconst fs = require('fs');\nconst release_id = '${{\
          \ inputs.release-id }}';\nfor (let file of await fs.readdirSync('./dist/'))\
          \ {\n   console.log('uploadReleaseAsset', file);\n   await github.rest.repos.uploadReleaseAsset({\n\
          \      owner,\n      repo,\n      release_id: release_id,\n      name: file,\n\
          \      data: await fs.readFileSync(`./dist/${file}`)\n   });\n}\n""}}, {
      if: always(), name: Upload to artifact, uses: actions/upload-artifact@v7, with: {
        name: Dist, path: dist/}}]}
",['build'],deploy_release,HumanSignal__Adala,[build|deploy_release],Builds Python package with poetry (build) and publishes to PyPI/attaches to GitHub Release (deploy_release).
6a7cf053cc2cf3a27577b06c72606e5513bc6a2c3e34b9c5cd5a5146bb583568,cancel,"{runs-on: ubuntu-latest, steps: [{uses: hmarr/debug-action@v3.0.0}, {run: 'echo CI/CD
        Pipeline-${{ github.event.pull_request.number || github.event.pull_request.head.ref
        || github.ref_name }}'}]}
",['unknown'],no_ops,HumanSignal__Adala,[no_ops],"Debug action and echo statement with no functional impact on build, test, or deployment."
70758d51fce149de43bdf6ddf78c7159008afcb5eb77b3135526ef581924eb7b,build-pypi,"{name: Build, permissions: {contents: write}, secrets: inherit, uses: ./.github/workflows/build_pypi.yml,
  with: {ref: '${{ github.ref_name }}', release-id: '${{ github.event.release.id }}',
    upload_to_pypi: true, version: '${{ github.ref_name }}'}}
",['unknown'],build|deploy_release,HumanSignal__Adala,[build|deploy_release],Builds PyPI package and uploads to PyPI (upload_to_pypi
87a6f34104e1b3a90675c7bfe289836f7497296afc833db31ca75fa9a476db45,sync,"{if: 'startsWith(github.head_ref, ''fb-'') || startsWith(github.head_ref, ''revert-'')
    || startsWith(github.head_ref, ''cursor'')', name: Sync, runs-on: ubuntu-latest,
  steps: [{uses: hmarr/debug-action@v3.0.0}, {id: check-membership, name: Check user's
        membership, uses: actions/github-script@v8, with: {github-token: '${{ secrets.GIT_PAT
          }}', script: ""const { repo, owner } = context.repo;\ntry {\n  return (await\
          \ github.rest.orgs.getMembershipForUser({\n    org: owner,\n    username:\
          \ '${{ github.actor }}',\n  }))?.data?.state == \""active\"";\n} catch (error)\
          \ {\n  return false;\n}\n""}}, {if: steps.check-membership.outputs.result
        == 'false', name: Notify user on failure, uses: actions/github-script@v8,
      with: {github-token: '${{ secrets.GIT_PAT }}', script: ""const { repo, owner\
          \ } = context.repo;\nconst result = await github.rest.issues.createComment({\n\
          \  owner,\n  repo,\n  issue_number: '${{ github.event.number }}',\n  body:\
          \ [\n    'Hi @${{ github.actor }}!',\n    '',\n    `Unfortunately you don't\
          \ have membership in ${owner} organization, Follow Merge dispatch is skipped.`\n\
          \  ].join('\\n')\n});\nthrow `${{ github.actor }} don't have membership\
          \ in ${owner} organization`\n""}}, {name: Checkout Actions Hub, uses: actions/checkout@v6,
      with: {path: ./.github/actions-hub, repository: HumanSignal/actions-hub, token: '${{
          secrets.GIT_PAT }}'}}, {name: Dispatch label-studio-enterprise Follow Merge,
      uses: ./.github/actions-hub/actions/follow-merge-dispatch, with: {downstream_repository: label-studio-enterprise,
        github_token: '${{ secrets.GIT_PAT }}'}}]}
",['unknown'],no_ops,HumanSignal__Adala,[no_ops],"Checks user membership and dispatches follow-merge event; no functional code changes, builds, tests, or deployments."
8d3282eaf953206fb4221316b02334fea722235b84ec38d6af6a4ebe725e34ca,calculate_version,"{name: Calculate version, outputs: {build_version: '${{ steps.version.outputs.build_version
      }}', image_version: '${{ steps.version.outputs.image_version }}', pretty_branch_name: '${{
      steps.version.outputs.pretty_branch_name }}', sha: '${{ steps.version.outputs.sha
      }}'}, runs-on: ubuntu-latest, steps: [{uses: hmarr/debug-action@v3.0.0}, {name: Checkout,
      uses: actions/checkout@v6, with: {ref: '${{ inputs.sha }}'}}, {env: {BRANCH_NAME: '${{
          inputs.branch_name }}'}, id: version, name: Calculate version, run: ""set\
        \ -x\nsha=\""$(git rev-parse HEAD)\""\necho \""sha=$sha\"" >> $GITHUB_OUTPUT\n\
        \ \npretty_branch_name=\""$(echo -n \""${BRANCH_NAME#refs/heads/}\"" | sed -E\
        \ 's#[/_\\.-]+#-#g' | tr '[:upper:]' '[:lower:]' | cut -c1-25 | sed -E 's#-$##g')\""\
        \necho \""pretty_branch_name=${pretty_branch_name}\"" >> \""${GITHUB_OUTPUT}\""\
        \n\nregexp='^ls-release\\/(.*)$';\nif [[ \""$BRANCH_NAME\"" =~ $regexp ]]; then\n\
        \  image_version=\""${BASH_REMATCH[1]}rc${sha}\""\nelse\n  image_version=\""\
        ${pretty_branch_name}\""\nfi\necho \""image_version=${image_version}\"" >> $GITHUB_OUTPUT\n\
        \ncurrent_time=\""$(date +'%Y%m%d.%H%M%S')\""\nbranch=\""-${pretty_branch_name}\""\
        \nshort_sha=\""$(git rev-parse --short HEAD)\""\nlong_sha=\""$(git rev-parse\
        \ HEAD)\""\necho \""sha=$long_sha\"" >> $GITHUB_OUTPUT\nshort_sha_length=\""$(echo\
        \ $short_sha | awk '{print length}')\""\ncurrent_time_length=\""$(echo $current_time\
        \ | awk '{print length}')\""\nversion=\""${current_time}$(echo $branch | cut\
        \ -c1-$((50 - short_sha_length - current_time_length)))-${short_sha}\""\necho\
        \ \""build_version=$version\"" >> $GITHUB_OUTPUT\n""}]}
",['build'],deploy_release,HumanSignal__Adala,[no_ops],"Calculates and outputs version strings; no functional build, test, or deployment impact."
8d3282eaf953206fb4221316b02334fea722235b84ec38d6af6a4ebe725e34ca,docker_build,"{name: 'Docker image (${{ matrix.platform }})', needs: calculate_version, runs-on: '${{
    matrix.runner }}', steps: [{uses: hmarr/debug-action@v3.0.0}, {name: Prepare,
      run: 'platform=${{ matrix.platform }}

        echo ""PLATFORM_PAIR=${platform//\//-}"" >> $GITHUB_ENV

        '}, {name: Checkout, uses: actions/checkout@v6, with: {ref: '${{ inputs.sha
          }}'}}, {name: Set up Docker Buildx, uses: docker/setup-buildx-action@v4},
    {name: Login to DockerHub, uses: docker/login-action@v4, with: {password: '${{
          secrets.DOCKERHUB_TOKEN }}', username: '${{ vars.DOCKERHUB_USERNAME }}'}},
    {id: meta, name: Docker meta, uses: docker/metadata-action@v5, with: {images: '${{
          env.IMAGE_NAME }}'}}, {id: docker_build_and_push, name: 'Push Docker image
        (${{ matrix.platform }})', uses: docker/build-push-action@v7.0.0, with: {
        build-args: 'POETRY_VERSION=${{ env.POETRY_VERSION }}

          ', cache-from: type=gha, cache-to: 'type=gha,mode=min', context: ., file: Dockerfile.app,
        labels: '${{ steps.meta.outputs.labels }}', outputs: 'type=image,push-by-digest=true,name-canonical=true,push=true',
        platforms: '${{ matrix.platform }}', provenance: true, sbom: true, tags: '${{
          env.IMAGE_NAME }}'}}, {name: Export digest, run: 'mkdir -p ${{ runner.temp
        }}/digests

        digest=""${{ steps.docker_build_and_push.outputs.digest }}""

        touch ""${{ runner.temp }}/digests/${digest#sha256:}""

        '}, {name: Upload digest, uses: actions/upload-artifact@v7, with: {if-no-files-found: error,
        name: 'digests-${{ env.PLATFORM_PAIR }}', path: '${{ runner.temp }}/digests/*',
        retention-days: 1}}], strategy: {fail-fast: false, matrix: {include: [{platform: linux/amd64,
          runner: ubuntu-latest}, {platform: linux/arm64, runner: ubuntu-24.04-arm}]}},
  timeout-minutes: 15}
",['build'],build|deploy_release,HumanSignal__Adala,[build|deploy_release],Builds Docker images with multi-platform support and pushes to registry (push=true).
8d3282eaf953206fb4221316b02334fea722235b84ec38d6af6a4ebe725e34ca,merge_docker_manifest,"{needs: [docker_build, calculate_version], runs-on: ubuntu-latest, steps: [{name: Download
        digests, uses: actions/download-artifact@v8, with: {merge-multiple: true,
        path: '${{ runner.temp }}/digests', pattern: digests-*}}, {name: Login to
        Docker Hub, uses: docker/login-action@v4, with: {password: '${{ secrets.DOCKERHUB_TOKEN
          }}', username: '${{ vars.DOCKERHUB_USERNAME }}'}}, {name: Set up Docker
        Buildx, uses: docker/setup-buildx-action@v4}, {id: meta, name: Docker meta,
      uses: docker/metadata-action@v5, with: {images: '${{ env.IMAGE_NAME }}', tags: 'type=raw,value=${{
          needs.calculate_version.outputs.image_version }}

          type=raw,value=${{ needs.calculate_version.outputs.build_version }}

          '}}, {name: Create manifest list and push, run: ""docker buildx imagetools\
        \ create $(jq -cr '.tags | map(\""-t \"" + .) | join(\"" \"")' <<< \""$DOCKER_METADATA_OUTPUT_JSON\""\
        ) \\\n  $(printf '${{ env.IMAGE_NAME }}@sha256:%s ' *)\n"", working-directory: '${{
        runner.temp }}/digests'}, {name: Inspect image, run: 'docker buildx imagetools
        inspect ${{ env.IMAGE_NAME }}:${{ steps.meta.outputs.version }}

        '}]}
",['build'],deploy_release,HumanSignal__Adala,[deploy_release],Creates Docker manifest list and pushes multi-platform images to registry with versioned tags.
8d3282eaf953206fb4221316b02334fea722235b84ec38d6af6a4ebe725e34ca,create_check,"{if: success(), name: Create Docker image tag Check, needs: [calculate_version, docker_build,
    merge_docker_manifest], runs-on: ubuntu-latest, steps: [{name: Create Docker image
        tag Check, uses: actions/github-script@v8, with: {script: ""const { repo, owner\
          \ } = context.repo;\nconst details = {\n  \""branch\"": \""${{ inputs.branch_name\
          \ }}\"",\n  \""pretty_branch_name\"": \""${{ needs.calculate_version.outputs.pretty_branch_name\
          \ }}\"",\n  \""image_version\"": \""${{ needs.calculate_version.outputs.build_version\
          \ }}\"",\n  \""sha\"": \""${{ needs.calculate_version.outputs.sha }}\""\n}\n\
          const { data: check } = await github.rest.checks.create({\n  owner,\n  repo,\n\
          \  name: '${{ env.DOCKER_IMAGE_TAG_CHECK_NAME }}',\n  head_sha: '${{ needs.calculate_version.outputs.sha\
          \ }}',\n  status: 'in_progress',\n  output: {\n    title: '${{ env.DOCKER_IMAGE_TAG_CHECK_NAME\
          \ }}',\n    summary: JSON.stringify(details)\n  }\n});\nawait github.rest.checks.update({\n\
          \  owner,\n  repo,\n  check_run_id: check.id,\n  status: 'completed',\n\
          \  conclusion: 'success'\n});\n""}}]}
",['build'],deploy_release,HumanSignal__Adala,[no_ops],Creates a GitHub check run with build metadata; no functional impact on deployment or testing.
8f0ac75d1d3caf2cc02c11eef2bc6b6db3cad6e0c18a9e0febe638e8cee4f90a,convert_stale_prs,"{runs-on: ubuntu-latest, steps: [{uses: hmarr/debug-action@v3.0.0}, {id: get_timestamp,
      name: Get timestamp, run: 'echo ""ts=$(date -d ''10 hours ago'' +""%Y-%m-%dT%H:%M:%S"")""
        >> $GITHUB_OUTPUT', shell: bash}, {env: {GITHUB_TOKEN: '${{ secrets.GIT_PAT
          }}'}, id: get_stale_prs, name: Get PR older than 10 hours, uses: octokit/graphql-action@v3.0.2,
      with: {query: ""{\n  search(query: \""repo:${{ github.repository }} is:pr is:open\
          \ draft:false -label:${{ env.DRAFT_PROTECT_LABEL }} updated:<=${{ steps.get_timestamp.outputs.ts\
          \ }}\"", type: ISSUE, first: 100) {\n    issueCount\n    edges {\n      node\
          \ {\n        ... on PullRequest {\n          number\n          url\n   \
          \       id\n          updatedAt\n        }\n      }\n    }\n  }\n}\n""}},
    {name: Stale PRs data, run: 'echo ''${{ steps.get_stale_prs.outputs.data }}'''},
    {env: {GIT_PAT: '${{ secrets.GIT_PAT }}'}, id: mutation_step, name: Convert to
        draft, run: ""set -eux\necho '${{ steps.get_stale_prs.outputs.data }}' > /tmp/stale_pr.json\n\
        _pr_list=$(jq -r '.search.edges | map(.node.url) | join(\""\\\\n\"")' < /tmp/stale_pr.json)\n\
        if [ -n \""$_pr_list\"" ]; then\n  echo \""pr_list=$_pr_list\"" >> $GITHUB_OUTPUT\n\
        \  echo \""exec=true\"" >> $GITHUB_OUTPUT\n  echo \""$GIT_PAT\"" | gh auth login\
        \ --with-token\n  for pr_id in $(jq -r '.search.edges[].node.id' < /tmp/stale_pr.json);\
        \ do\n    gh api graphql -F id=\""${pr_id}\"" -f query='\n      mutation($id:\
        \ ID!) {\n        convertPullRequestToDraft(input: { pullRequestId: $id })\
        \ {\n          pullRequest {\n            id\n            number\n       \
        \     isDraft\n          }\n        }\n      }\n    '\n  done\nfi\n"", shell: bash},
    {env: {SLACK_BOT_TOKEN: '${{ secrets.SLACK_LSE_BOT_TOKEN }}', SLACK_MESSAGE: '*Drafted
          PR''s*\n ${{ steps.mutation_step.outputs.pr_list }}'}, id: slack, if: '${{
        steps.mutation_step.outputs.exec == ''true'' }}', name: Post to a Slack channel,
      uses: slackapi/slack-github-action@v2.1, with: {channel-id: C02LMULF4NA, payload: '{
          ""type"": ""mrkdwn"", ""text"": ""${{ env.SLACK_MESSAGE }}"" }'}}], timeout-minutes: 2}
",['unknown'],no_ops,HumanSignal__Adala,[no_ops],Automated maintenance task that converts stale PRs to draft status and posts notifications with no functional code impact.
92e7af04fdd41e4a35d3aca1b272e246586d65609a5208f2ca47de4905ef6962,merge,"{if: '${{ github.event.client_payload.slash_command.args.unnamed.arg1 == ''merge''
    }}', runs-on: ubuntu-latest, steps: [{uses: hmarr/debug-action@v3.0.0}, {name: Add
        Workflow link to command comment, uses: peter-evans/create-or-update-comment@v5,
      with: {body: '> [Workflow run](https://github.com/${{ github.repository }}/actions/runs/${{
          github.run_id }})

          ', comment-id: '${{ github.event.client_payload.github.payload.comment.id
          }}', repository: '${{ github.event.client_payload.github.payload.repository.full_name
          }}', token: '${{ secrets.GIT_PAT }}'}}, {name: Checkout, uses: actions/checkout@v6,
      with: {ref: '${{ github.event.client_payload.pull_request.head.ref }}', repository: '${{
          github.event.client_payload.pull_request.head.repo.full_name }}', token: '${{
          secrets.GIT_PAT }}'}}, {name: Checkout Actions Hub, uses: actions/checkout@v6,
      with: {path: ./.github/actions-hub, repository: HumanSignal/actions-hub, token: '${{
          secrets.GIT_PAT }}'}}, {name: Git Configure, uses: ./.github/actions-hub/actions/git-configure,
      with: {username: '${{ github.event.client_payload.github.actor }}'}}, {id: merge,
      name: Git Merge, uses: ./.github/actions-hub/actions/git-merge, with: {base_branch: '${{
          github.event.client_payload.slash_command.args.unnamed.arg2 || github.event.client_payload.pull_request.base.ref
          }}', our_files: pyproject.toml poetry.lock}}, {if: steps.merge.outputs.result
        == 'true', name: Git Push, uses: ./.github/actions-hub/actions/git-push},
    {if: always(), name: Add reaction to command comment, uses: peter-evans/create-or-update-comment@v5,
      with: {body: '> ${{ steps.merge.outputs.message || ''**Error**: Workflow failed''
          }}

          ', comment-id: '${{ github.event.client_payload.github.payload.comment.id
          }}', reactions: '${{ steps.merge.outputs.reaction || ''-1'' }}', repository: '${{
          github.event.client_payload.github.payload.repository.full_name }}', token: '${{
          secrets.GIT_PAT }}'}}], timeout-minutes: 10}
",['unknown'],lint_security,HumanSignal__Adala,[no_ops],"Job performs git merge and comment updates with no build, test, deploy, or security impact."
92e7af04fdd41e4a35d3aca1b272e246586d65609a5208f2ca47de4905ef6962,help,"{if: '${{ github.event.client_payload.slash_command.args.unnamed.arg1 == ''help''
    || !contains(fromJson(''[""merge""]''), github.event.client_payload.slash_command.args.unnamed.arg1)
    }}', runs-on: ubuntu-latest, steps: [{name: Update comment, uses: peter-evans/create-or-update-comment@v5,
      with: {body: '> Command | Description

          > --- | ---

          > /git merge `branch` | Merge branch `branch` into current branch

          ', comment-id: '${{ github.event.client_payload.github.payload.comment.id
          }}', reactions: hooray, repository: '${{ github.event.client_payload.github.payload.repository.full_name
          }}', token: '${{ secrets.GIT_PAT }}'}}], timeout-minutes: 1}
",['unknown'],no_ops,HumanSignal__Adala,[no_ops],Updates a GitHub comment with help text; no functional impact on code or deployment.
ae0b5018edd71818d4700763a13bdb1b0ffba52ab20e766570f86665fd9b0cc2,create,"{if: '${{ github.event.client_payload.slash_command.args.unnamed.arg1 == ''create''
    }}', runs-on: ubuntu-latest, steps: [{uses: hmarr/debug-action@v3.0.0}, {name: Add
        Workflow link to command comment, uses: peter-evans/create-or-update-comment@v5,
      with: {body: '> [Workflow run](https://github.com/${{ github.repository }}/actions/runs/${{
          github.run_id }})

          ', comment-id: '${{ github.event.client_payload.github.payload.comment.id
          }}', repository: '${{ github.event.client_payload.github.payload.repository.full_name
          }}', token: '${{ secrets.GIT_PAT }}'}}, {env: {ACTOR: '${{ github.actor
          }}'}, id: check-membership, name: Check user's membership, uses: actions/github-script@v8,
      with: {github-token: '${{ secrets.GIT_PAT }}', script: ""const { repo, owner\
          \ } = context.repo;\nconst actor = process.env.ACTOR;\nconst { data: membership\
          \ } = await github.rest.orgs.getMembershipForUser({\n  org: owner,\n  username:\
          \ actor,\n});\nif (membership.state != \""active\"") {\n  const error = `Unfortunately\
          \ you don't have membership in ${owner} organization, Jira Issue was not\
          \ created`;\n  core.setOutput(\""error\"", error);\n  core.setFailed(error);\n\
          }\n""}}, {name: Checkout Actions Hub, uses: actions/checkout@v6, with: {
        path: ./.github/actions-hub, repository: HumanSignal/actions-hub, token: '${{
          secrets.GIT_PAT }}'}}, {id: jira-create-issue, name: Jira Create Issue,
      uses: ./.github/actions-hub/actions/jira-create-issue, with: {description: '${{
          github.event.client_payload.github.payload.issue.body }}', jira_server: '${{
          vars.JIRA_SERVER }}', jira_token: '${{ secrets.JIRA_TOKEN }}', jira_username: '${{
          secrets.JIRA_USERNAME }}', project: '${{ github.event.client_payload.slash_command.args.unnamed.arg3
          || ''TRIAG'' }}', summary: '${{ github.event.client_payload.github.payload.issue.title
          }}', type: '${{ github.event.client_payload.slash_command.args.unnamed.arg2
          || ''task'' }}'}}, {name: Add reaction to command comment on success, uses: peter-evans/create-or-update-comment@v5,
      with: {body: '> Jira issue [${{ steps.jira-create-issue.outputs.key }}](${{
          steps.jira-create-issue.outputs.link }}) is created

          ', comment-id: '${{ github.event.client_payload.github.payload.comment.id
          }}', reactions: '+1', repository: '${{ github.event.client_payload.github.payload.repository.full_name
          }}', token: '${{ secrets.GIT_PAT }}'}}, {if: failure(), name: Add reaction
        to command comment on failure, uses: peter-evans/create-or-update-comment@v5,
      with: {body: '> **Error**: failed to execute ""${{ github.event.client_payload.slash_command.args.unnamed.arg1
          }}"" command

          > ${{ steps.check-membership.outputs.error }}

          ', comment-id: '${{ github.event.client_payload.github.payload.comment.id
          }}', reactions: '-1', repository: '${{ github.event.client_payload.github.payload.repository.full_name
          }}', token: '${{ secrets.GIT_PAT }}'}}], timeout-minutes: 3}
",['unknown'],no_ops,HumanSignal__Adala,[no_ops],"Job creates Jira issues from GitHub comments with no deployment, testing, or build impact."
ae0b5018edd71818d4700763a13bdb1b0ffba52ab20e766570f86665fd9b0cc2,help,"{if: 'github.event.client_payload.slash_command.args.unnamed.arg1 == ''help'' || !contains(fromJson(''[""create""]''),
    github.event.client_payload.slash_command.args.unnamed.arg1)', runs-on: ubuntu-latest,
  steps: [{name: Update comment, uses: peter-evans/create-or-update-comment@v5, with: {
        body: '> Command | Description

          > --- | ---

          > /jira create [task|bug|story] `PROJECT` | Create a Jira issue in project
          `PROJECT`

          ', comment-id: '${{ github.event.client_payload.github.payload.comment.id
          }}', reaction-type: hooray, repository: '${{ github.event.client_payload.github.payload.repository.full_name
          }}', token: '${{ secrets.GIT_PAT }}'}}], timeout-minutes: 1}
",['unknown'],no_ops,HumanSignal__Adala,[no_ops],Updates GitHub comment with help text; no functional impact on code or deployment.
